Original_row_number,STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,SUBMITTED_BY,BRIDGE_CONDITION,LOWEST_RATING,DECK_AREA,Municipality
20293,42,47564,1,3,1,0,0,11,3,50784,Flaugherty Run',<Null>,Brodhead Rd',@ Interchange w/ SR 3089',99.99,12.601,0,<Null>,<Null>,40320200,80134500,3,3,1,1,16,2012,2,0,5370,2022,A,14,0,0,0,1,1,0,1,5,0,0,0,A,1,5,5,2,0,0,1,0,13.1,16.8,17.7,0.2,0.2,13.1,14.1,99.99,N,0,N,0,0,7,8,8,4,N,F,67.7,F,42.1,8,5,N,5,9,8,<Null>,<Null>,0,1119,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,1,1,0,1,2,0,<Null>,Y,8,5063,2032,0,N,42,G,7,249.57,Moon Township
20349,42,47659,1,2,1,30,2,11,3,54816,ELECTRIC AVE.',<Null>,LINCOLN HIGHWAY',.5 MI.W. WESTINGHOUSE BR.',99.99,16.018,1,20030,0,40242296,79502604,18,3,1,1,14,2012,2,2,9594,2022,A,9.8,0,50,0,1,1,1,1,5,N,0,0,A,1,1,6,4,0,0,2,0,9.8,45.7,89.3,0.2,0.2,9.8,10.8,99.99,H,5.13,H,13.7,0.9,7,8,8,N,N,F,61.2,F,38.6,8,4,9,5,N,8,<Null>,<Null>,0,921,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,L,1,<Null>,1,0,<Null>,1,1,0,1,6,0,<Null>,Y,N,14212,2032,0,N,42,G,7,964.44,North Braddock Borough
20354,42,47665,1,3,1,0,0,11,3,61328,CSX OWNED',<Null>,CURRY HOLLOW RD',PLEASANT HILLS-OVER RR',99.99,5.361,1,22040,0,40201004,79582086,8,3,1,1,14,2012,2,0,23918,2020,A,21,2,10,0,1,1,0,0,5,N,0,0,A,5,2,5,5,0,0,1,0,22.3,24.4,25,0.2,1.5,21,24.6,99.99,R,7.34,R,0,0,8,8,7,N,N,F,68.7,F,39.9,7,9,3,5,N,7,<Null>,<Null>,0,620,48,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,1,0,<Null>,1,1,0,1,9,0,<Null>,Y,N,30400,2032,0,N,42,G,7,615,Pleasant Hills Borough
20357,42,47689,1,5,8,0,0,11,3,45912,Pine Creek',<Null>,Blazier Drive #2',BLAZIER 2 OVER PINE CREEK',99.99,0,0,<Null>,<Null>,40350933,80020922,3,3,3,3,9,2012,4,0,500,2018,5,8.8,2,0,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,0,2,0,15.8,8.5,18.6,0.3,0.2,0,0,99.99,N,0,N,0,0,N,N,N,7,6,A,99.9,A,62.6,6,N,N,5,7,8,<Null>,<Null>,0,1020,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,N,N,N,N,1,1,<Null>,Y,8,550,2039,0,N,42,F,6,163.68,McCandless Township
20405,42,47751,1,5,7,0,4,11,3,61000,Tenth St. Bypass',<Null>,Fancourt Street',301143 OV 10th St. Ext.',99.99,0,0,<Null>,<Null>,40263638,80002251,3,3,4,4,19,2012,1,2,6000,2021,A,6.1,0,72,1,1,0,0,1,5,N,0,0,A,1,1,3,2,0,0,1,0,11,23.8,37.5,0,0,11,15.2,99.99,H,4.54,N,0,0,8,8,6,N,N,F,46.3,F,35.6,6,9,N,5,N,6,<Null>,<Null>,0,1021,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,1,<Null>,0,0,<Null>,4,1,0,2,5,0,<Null>,Y,N,6600,2043,0,N,42,F,6,570,Pittsburgh
20555,42,48046,1,3,1,0,0,11,3,36808,DEER CREEK',<Null>,SAXONBURG BLVD',0.5 MI NE OF SR 0910',99.99,10.046,0,<Null>,<Null>,40351822,79523393,10,3,1,1,16,2013,2,0,4201,2022,A,6.1,0,9,0,1,1,1,1,5,0,0,0,A,1,5,5,6,0,0,1,0,6.1,26.2,28.3,0.2,0.2,11.6,12.6,99.99,N,0,N,0,0,8,8,8,7,N,F,68.4,F,39.2,8,5,N,5,9,8,<Null>,<Null>,0,1220,48,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,1,1,0,1,5,0,<Null>,Y,8,6000,2037,0,N,42,G,8,356.58,Indiana Township
20585,42,48089,1,3,7,0,1,11,3,61000,ADJ TO NORFOLK SOUTHERN',<Null>,RAMP D',31ST ST/RT 28 RAMP D',30.18,0,1,28125,0,40275400,79584600,0,3,1,1,12,2013,1,0,2778,2022,A,5.2,0,0,0,1,1,1,1,5,N,0,0,A,1,0,5,2,0,0,4,0,0.6,26.5,105.8,0.2,0.2,4.6,5.6,99.99,N,0,N,0,0,7,8,8,N,N,F,71,F,40.5,8,2,N,5,N,8,<Null>,<Null>,0,418,48,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,<Null>,1,1,0,1,7,0,<Null>,Y,N,3500,2030,0,N,42,G,7,592.48,Pittsburgh
20586,42,48090,1,3,7,0,1,11,3,61000,EMBANKMENT',<Null>,RAMP E',@ INTER W/ 31ST BRIDGE',99.99,0,1,28125,0,40275190,79584794,0,3,1,1,12,2013,1,0,2669,2022,A,5.2,0,0,0,1,1,1,1,5,N,0,0,A,1,0,5,2,0,0,3,0,4.6,26.5,79.2,0.2,0.2,4.6,5.6,99.99,N,0,N,0,0,7,8,8,N,N,F,71.3,F,38.9,8,2,N,5,N,7,<Null>,<Null>,0,418,48,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,1,<Null>,1,0,<Null>,1,1,0,1,7,0,<Null>,Y,N,3100,2025,0,N,42,G,7,443.52,Pittsburgh
20589,42,48096,1,3,1,0,0,11,3,68456,SCRUBGRASS RUN',<Null>,SCRUBGRASS ROAD',0.6 MI SE OF SR3052',99.99,0.94,0,<Null>,<Null>,40224952,80050638,5,3,1,1,17,2013,2,0,5825,2020,A,11,0,60,0,1,1,1,1,5,0,0,0,A,1,5,1,19,0,0,1,0,8.5,8.8,10.1,0,0,0,0,99.99,N,0,N,0,0,N,N,N,7,8,F,63.5,F,39.5,8,N,N,5,7,8,<Null>,<Null>,0,1120,48,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,N,N,N,N,0,0,<Null>,Y,8,13200,2039,0,N,42,G,8,111.1,Scott Township
20598,42,48142,1,4,1,0,0,11,3,26896,PERRYMILL RUN',<Null>,PANGBURN HOLLOW RD',PG04 PANGBURN HOLLOW #4',99.99,0,0,<Null>,<Null>,40142919,79545075,14,3,2,2,9,2012,2,0,633,1994,A,9.1,0,55,0,1,1,1,1,4,0,0,0,A,1,5,1,19,0,0,1,0,9.1,8.5,8.5,0,0,9.1,10.4,99.99,N,0,N,0,0,N,N,N,7,7,F,59.6,F,37.6,7,6,N,5,7,8,<Null>,<Null>,0,1121,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,N,N,N,N,5,0,<Null>,Y,8,633,2015,0,N,42,G,7,88.4,Forward Township
20616,42,48173,1,4,1,0,0,11,3,26896,PERRY MILL RUN',<Null>,PANGBURN HOLLOW RD',PG05   PANGBURN HOLLOW #5',99.99,0,0,<Null>,<Null>,40142313,79545390,14,1,2,2,9,2012,2,0,633,2005,5,9.8,0,45,0,1,1,1,1,4,0,0,0,A,1,5,1,19,0,0,1,0,9.8,7.6,7.6,0,0,9.8,9.8,99.99,N,0,N,0,0,N,N,N,8,7,C,99.9,C,76.2,7,6,N,5,7,8,<Null>,<Null>,0,1121,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,N,N,N,N,2,0,<Null>,Y,8,760,2025,0,N,42,G,7,74.48,Forward Township
20629,42,48206,1,5,1,0,0,11,3,61000,ELLSWORTH  E BUSWAY  NSR',<Null>,SOUTH HIGHLAND AVE',301100 OV RR&PAT BSWY9804',99.99,0,0,<Null>,<Null>,40273281,79553052,3,3,4,4,19,2013,2,2,8242,2012,A,11,0,20,0,1,1,1,1,4,N,0,0,A,5,4,3,2,0,0,2,0,11,22.6,35.7,3.7,3.7,11,19,99.99,H,4.48,N,0,0,8,8,7,N,N,F,52.2,F,39.9,7,4,N,5,N,5,<Null>,<Null>,0,1119,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,1,1,0,1,13,0,<Null>,Y,N,11101,2032,0,N,42,G,7,678.3,Pittsburgh
20631,42,48208,1,3,1,0,1,11,3,21712,ELDER ST  TURTLE CRK  RR',<Null>,RAMP T',TriBoro Expressway',99.99,5.658,1,22037,0,40233665,79500740,8,3,1,1,12,2013,2,1,3169,2022,A,8.5,0,0,1,0,1,1,1,5,0,0,0,A,5,8,4,2,4,2,4,2,8.5,63.1,256.3,1.9,0.6,8.5,11.1,99.99,H,10.49,R,0,0,7,8,8,8,N,F,63.5,F,43.7,8,3,3,5,9,6,<Null>,<Null>,0,821,24,Y24,N,N,821,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,R,1,<Null>,1,0,<Null>,1,1,0,1,5,0,<Null>,Y,8,2988,2032,0,N,42,G,7,2844.93,North Versailles Township
20632,42,48209,1,3,1,0,3,11,3,21712,ELDER ST  TURTLE CRK  RR',<Null>,RAMP T',TriBoro Expressway',99.99,5.658,1,22037,0,40233614,79500628,5,3,1,1,12,2013,2,1,3432,2022,A,8.5,0,0,1,0,1,1,1,5,0,0,0,A,1,8,4,2,4,2,4,2,8.5,61.3,256.3,0.2,0.6,8.5,9.8,99.99,H,11.43,R,0,0,7,8,8,8,N,F,76.8,F,48.3,8,3,3,5,9,6,<Null>,<Null>,0,821,24,Y24,N,N,821,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,L,1,<Null>,1,0,<Null>,1,1,0,1,5,0,<Null>,Y,8,3344,2032,0,N,42,G,7,2511.74,North Versailles Township
20671,42,48285,1,5,0,0,0,11,3,23616,LOWRIES RUN',<Null>,HERRON AV',75 S OF RT 65',99.99,0,0,<Null>,<Null>,40302769,80052315,2,3,4,4,19,2013,2,0,1000,2013,A,8.5,0,35,0,1,1,0,0,5,0,0,0,A,5,5,3,2,0,0,1,0,11,24.4,25.3,0,1.5,8.5,11,99.99,N,0,N,0,0,7,7,8,7,N,F,54.4,F,41.8,7,5,N,5,4,8,<Null>,<Null>,0,1019,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,1,1,0,1,1,1,<Null>,Y,8,306,2032,0,N,42,G,7,278.3,Emsworth Borough
20673,42,48287,1,2,1,30,4,11,3,54816,SR 2112 ELECTRIC AVE',<Null>,LINCOLN HIGHWAY',.5 MI.W.WESTINGHOUSE BR.',99.99,16.034,1,20030,0,40242190,79502451,3,3,1,1,14,2013,2,2,9785,2022,A,9.8,0,40,0,1,1,1,1,5,N,0,0,A,1,1,6,4,0,0,2,0,10.8,44.5,91.1,0.2,0.2,9.1,10.8,99.99,H,5.05,H,1.2,0.9,8,8,8,N,N,F,59.3,F,37.3,8,4,3,5,N,8,<Null>,<Null>,0,921,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,R,1,<Null>,1,0,<Null>,1,1,0,1,8,0,<Null>,Y,N,11900,2030,0,N,42,G,8,983.88,North Braddock Borough
20697,42,48348,1,3,1,910,0,11,3,60272,NORTH FORK PINE CREEK',<Null>,SALEM HOLLOW RD',600 FROM   INTER.W/02141',99.99,6.141,0,<Null>,<Null>,40374034,80013141,8,3,1,1,16,2013,2,0,11722,2022,A,12.2,0,15,0,1,1,1,1,5,N,0,0,A,1,5,5,6,0,0,1,0,12.2,16.5,17.7,0.2,0.2,12.2,13.2,99.99,N,0,N,0,0,8,8,8,7,N,F,61.6,F,38.9,8,5,N,5,9,8,<Null>,<Null>,0,1019,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,1,1,0,1,1,0,<Null>,Y,8,10000,2034,0,N,42,G,8,233.64,Pine Township
20760,42,48515,1,5,1,0,0,11,3,32328,GOURDHEAD RUN',<Null>,DUNCAN AVENUE',200 FT W OF SR 8',99.99,0,0,<Null>,<Null>,40333447,79573656,3,3,3,3,9,2014,2,0,4000,2018,A,7.3,0,21,0,1,1,1,0,5,0,0,0,A,1,5,1,19,0,0,1,0,7.3,9.8,10.4,1.4,1.7,0,0,99.99,N,0,N,0,0,N,N,N,7,6,F,45.4,F,35.6,6,N,N,5,9,8,<Null>,<Null>,0,420,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,N,N,N,N,1,0,<Null>,Y,5,5000,2038,0,N,42,F,6,75.92,Hampton Township
20804,42,48641,1,3,1,4070,0,11,3,32328,PA TPK (I-76)',<Null>,SR 4070',East of Butler Valley Int',99.99,0,0,<Null>,<Null>,40353000,79553000,8,3,31,31,19,2013,2,6,4546,2011,A,13.4,0,14,0,1,1,1,1,5,N,0,0,A,1,1,5,2,0,0,1,0,13.4,40.5,40.5,0,0,13.4,14.4,99.99,H,5.13,H,4.1,1.2,7,7,7,N,N,F,61.9,F,33.4,7,7,9,5,N,8,<Null>,<Null>,0,420,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,1,1,N,1,5,0,<Null>,Y,N,5703,2030,0,N,42,G,7,583.2,Hampton Township
20834,42,48722,1,3,7,0,1,11,3,61000,WEYMAN RUN',<Null>,JUGHANDLE',51/88 INTERCHANGE JUGHAND',99.99,0,0,<Null>,<Null>,40225383,79594144,0,3,1,1,17,2014,2,0,3845,2022,A,7.3,0,30,0,1,1,1,1,5,0,0,0,A,5,5,3,2,0,0,1,0,7.3,13.1,14,1.5,0.2,7.3,9.9,99.99,N,0,N,0,0,8,8,8,8,N,F,64.8,F,49.9,8,2,N,5,4,8,<Null>,<Null>,0,1219,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,1,<Null>,0,0,<Null>,1,1,0,1,10,0,<Null>,Y,8,400,2032,0,N,42,G,8,138.6,Pittsburgh
20907,42,48851,1,3,1,910,0,11,3,36808,PA TPK (I-76)',<Null>,WB-433',West of Indianola',99.99,24.678,0,<Null>,<Null>,40341800,79512400,10,3,1,1,16,2013,2,4,8013,2022,A,13.4,0,44,0,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,3,0,13.4,28.3,74.4,0.3,0.3,13.4,13.4,99.99,H,5.03,H,10.7,1.5,8,8,7,N,N,F,62.5,F,39.2,7,6,9,5,N,7,<Null>,<Null>,0,1019,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,1,1,0,1,8,0,<Null>,Y,N,10187,2030,0,N,42,G,7,996.96,Indiana Township
20909,42,48853,1,5,1,<Null>,0,11,3,32624,PA TPK (I-76)',<Null>,T-662',West of Allegheny Val Int',4.93,0,0,<Null>,<Null>,40330000,79500600,8,1,31,31,16,2013,2,4,200,1992,A,9.8,0,0,0,1,1,1,1,5,N,0,0,A,1,1,4,2,0,0,2,0,9.8,26.8,54.6,0.3,0.3,9.8,10.7,4.93,H,4.93,H,3.8,1.2,8,8,7,N,N,F,53.1,F,36.9,7,7,7,5,N,6,<Null>,<Null>,0,618,48,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,1,1,0,1,7,0,<Null>,Y,N,315,2030,0,N,42,G,7,584.22,Harmar Township
20929,42,48889,1,4,0,0,0,11,3,77912,Turtle Creek  NSR',<Null>,Greensburg Pike',TL06 Turtle Creek #6',99.99,0,0,<Null>,<Null>,40241168,79492933,8,3,2,2,16,2014,2,0,6908,2014,5,12.2,0,0,0,1,1,1,1,5,0,0,0,A,5,7,4,2,0,0,4,0,12.2,69.2,204.8,1.5,0,12.2,14.9,99.99,R,7.1,N,0,0,7,9,6,8,N,A,68,A,40.8,6,5,N,5,9,8,<Null>,<Null>,0,1020,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,1,1,0,1,5,0,<Null>,Y,8,7600,2034,0,N,42,F,6,3051.52,Turtle Creek Borough
20935,42,48912,1,3,1,8,0,11,3,61000,FILL  PED TRAIL',<Null>,BUTLER ST',AT PGH ZOO',99.99,8.814,1,20008,0,40291599,79551033,6,3,1,1,14,2014,2,0,10744,2020,A,14.6,0,0,1,1,1,0,1,5,N,0,0,A,5,3,3,2,0,0,1,0,13,65.5,66.8,3.4,3.4,14.5,23.6,99.99,N,0,N,0,0,8,8,8,N,N,F,50.2,F,38.9,8,9,N,5,N,8,<Null>,<Null>,0,1019,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,1,0,<Null>,1,1,0,1,7,0,<Null>,Y,N,28894,2032,0,N,42,G,8,1576.48,Pittsburgh
20962,42,48956,1,5,1,7437,0,11,3,83512,Thompson Run',<Null>,Grant Ave Ext',At Int. Lwr Bull Run Rd',99.99,0,0,<Null>,<Null>,40220961,79523197,3,3,3,3,9,1985,2,0,750,2017,5,9.1,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,19,0,0,2,0,9.1,7,14.3,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,5,0,32.7,0,19.1,5,N,N,5,7,8,<Null>,<Null>,0,821,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,N,N,N,N,1,0,<Null>,Y,3,850,2037,0,N,42,F,5,130.13,West Mifflin Borough
20982,42,48991,1,3,1,885,0,11,3,83512,Union RR',<Null>,Lebanon Rd.',2000 N. OF AIRPORT RUNWA',99.99,9.368,0,<Null>,<Null>,40213084,79560391,5,3,1,1,16,2014,2,0,17621,2021,A,13.7,0,45,0,1,1,0,1,5,N,0,0,A,1,2,5,2,0,0,1,0,17.1,35.4,37.8,0.2,0.2,18.1,18.1,99.99,R,7.11,R,0,0,8,8,8,N,N,F,54.4,F,41.8,8,9,3,5,N,8,<Null>,<Null>,0,621,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,1,1,0,1,9,0,<Null>,Y,N,19325,2032,0,N,42,G,8,684.18,West Mifflin Borough
21006,42,49121,1,5,1,0,0,11,3,6064,Alsip Run',<Null>,Beagle Drive',217 FT W of SR0088',99.99,0,0,<Null>,<Null>,40180387,80015274,3,3,3,3,19,1970,2,0,200,2019,5,6.4,0,13,0,0,1,0,1,5,0,0,0,P,1,5,3,2,0,0,1,0,6.7,6.7,6.7,1.4,1.4,6.7,9.4,99.99,N,0,N,0,0,7,5,6,5,N,1,32.7,1,19.1,5,4,N,2,6,8,<Null>,<Null>,0,521,24,N,N,Y12,<Null>,<Null>,521,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,2017,1,1,0,1,1,0,<Null>,Y,4,250,2039,0,N,42,F,5,62.98,Bethel Park Municipality
21007,42,49122,1,3,0,0,0,11,3,25400,Little Bull Creek',<Null>,T717 Donnelleville',BTW SR1035 & SR1037',99.99,0,0,<Null>,<Null>,40391746,79433742,6,3,1,1,19,1920,2,0,270,2022,5,5.2,0,22,0,0,0,0,0,5,0,0,0,A,1,5,1,11,0,0,1,0,6.1,8.5,8.5,0,0,6.1,6.8,99.99,N,0,N,0,0,N,6,5,5,N,0,49,0,32.7,5,4,N,5,9,8,<Null>,<Null>,0,121,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,N,N,N,N,6,0,<Null>,Y,5,500,2035,0,N,42,F,5,57.8,Fawn Township
21008,42,49123,1,5,1,<Null>,0,11,3,27552,Fish Run',<Null>,Barrington Dr.',226 from Wexford Road',99.99,0,0,<Null>,<Null>,40354032,80040788,159,3,3,3,19,1992,2,0,100,2015,5,7,0,0,0,1,1,1,1,4,0,0,0,A,1,5,1,19,0,0,2,0,15.6,3,6.7,0,0,0,0,99.99,N,0,N,0,0,N,N,N,6,5,0,51.7,0,30.8,5,N,N,5,9,8,<Null>,<Null>,0,621,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,N,N,N,N,5,0,<Null>,Y,8,120,2035,0,N,42,F,5,46.9,Franklin Park Borough
21009,42,49125,1,4,1,<Null>,0,11,3,47696,Pine Creek',<Null>,Summit Dr.',93 E from Wexford Run Rd',99.99,0,0,<Null>,<Null>,40372228,80044538,2,3,3,3,9,1975,2,0,100,2015,5,6.7,0,0,0,1,1,1,1,4,0,0,0,A,1,5,3,19,0,0,2,0,14.7,2.7,6.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,5,3,0,47.2,0,28.1,3,N,N,5,9,8,<Null>,<Null>,0,621,24,N,N,Y06,<Null>,<Null>,621,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,N,N,N,N,5,0,<Null>,Y,8,200,2035,0,N,42,P,3,42.88,Marshall Township
21010,42,49126,1,5,1,0,0,11,3,50528,Pierson Run',<Null>,Old Abers Creek Rd',200 S Old Frankstown Rd.',99.99,0,0,<Null>,<Null>,40264353,79425208,159,3,4,4,19,1995,2,0,250,2017,5,7,0,5,0,1,1,1,1,5,0,0,0,A,1,5,3,19,0,0,1,0,6.9,6.1,6.1,0,0,0,0,99.99,N,0,N,0,0,N,N,N,5,5,0,50.8,0,30.8,5,N,N,5,7,8,<Null>,<Null>,0,521,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,0,N,N,N,N,1,0,<Null>,Y,8,300,2037,0,N,42,F,5,42.7,Monroeville Municipality
21011,42,49127,1,5,1,<Null>,0,11,3,50784,Flaugherty Run',<Null>,Becks Run Road',70 fr Flaugherty Run Rd',99.99,0,0,<Null>,<Null>,40314281,80142731,2,3,3,3,9,1998,2,0,50,2015,5,5.2,0,13,0,1,0,0,0,4,0,0,0,A,1,5,3,2,0,0,1,0,7.3,11.3,11.6,1.5,0,7.3,10,99.99,N,0,N,0,0,7,8,5,6,N,1,69.9,1,41.7,5,6,N,5,7,8,<Null>,<Null>,0,821,24,N,N,N,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,0,<Null>,0,N,2,<Null>,0,0,<Null>,1,1,8,8,5,0,<Null>,Y,3,100,2035,0,N,42,F,5,116,Moon Township
